RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
102001,0,United States,country,,319445.0,318861.0,320890.0,319444.0,316542.0,315163.0,316630.0,320148.0,320877.0,322610.0,323731.0,325861.0,325396.0,325762.0,326390.0,328993.0,333244.0,336934.0,340390.0,344012.0,340027.0,332896.0,326922.0,334321.0,349146.0,364384.0,374891.0,380874.0,381602.0,382183.0,387651.0,398400.0,411042.0,420476.0,427007.0,427732.0,426967.0,425339.0,427640.0,433219.0,440262.0,442768.0,446690.0,453797.0,468307.0,476011.0,476431.0,465275.0,457135.0,449700.0,447155.0,440680.0,433225.0,430271.0,431849.0,440356.0,448128.0,455009.0,458438.0,460874.0,465493.0,466171.0,465495.0,459715.0,456185.0,456582.0,462537.0
394913,1,"New York, NY",msa,NY,542315.0,548679.0,547621.0,550997.0,543591.0,532405.0,528981.0,524093.0,525814.0,519062.0,530884.0,544182.0,546652.0,535858.0,528406.0,536650.0,541792.0,539700.0,540129.0,544095.0,546413.0,542756.0,535339.0,533318.0,538070.0,551321.0,574209.0,594744.0,603330.0,599001.0,595808.0,601954.0,624494.0,640669.0,655707.0,659091.0,667167.0,672672.0,682167.0,690772.0,689873.0,685151.0,679109.0,696596.0,701085.0,710873.0,714652.0,724267.0,729821.0,718365.0,703380.0,683698.0,671723.0,668434.0,679685.0,680936.0,729762.0,738368.0,758194.0,731599.0,744163.0,748927.0,742441.0,729897.0,724908.0,736202.0,738667.0
753899,2,"Los Angeles, CA",msa,CA,830842.0,830017.0,832842.0,834345.0,821974.0,814494.0,812594.0,822745.0,823903.0,820577.0,820879.0,826982.0,828478.0,832687.0,832831.0,834653.0,843278.0,859781.0,876374.0,886721.0,867571.0,845792.0,831007.0,860571.0,903192.0,944128.0,960581.0,962185.0,955503.0,949726.0,968388.0,993725.0,1030173.0,1055204.0,1073521.0,1074406.0,1073630.0,1079375.0,1086778.0,1098488.0,1110267.0,1127722.0,1143312.0,1161313.0,1188979.0,1204708.0,1203307.0,1176149.0,1149332.0,1134273.0,1130891.0,1129716.0,1112289.0,1103727.0,1098633.0,1131911.0,1134990.0,1135980.0,1126621.0,1142048.0,1161675.0,1162368.0,1170861.0,1184197.0,1185742.0,1181622.0,1184709.0
394463,3,"Chicago, IL",msa,IL,292146.0,289645.0,294270.0,300670.0,299247.0,296774.0,293673.0,296910.0,298170.0,297691.0,294702.0,290411.0,288534.0,288423.0,290955.0,296197.0,322579.0,325674.0,325946.0,306260.0,307690.0,302917.0,296957.0,300726.0,310885.0,321824.0,328572.0,330510.0,326342.0,321753.0,323714.0,333362.0,339327.0,345829.0,348893.0,348410.0,347689.0,346345.0,348901.0,345223.0,341771.0,340764.0,348912.0,358012.0,365801.0,368513.0,371785.0,365437.0,358960.0,352490.0,352201.0,351896.0,345750.0,345718.0,344205.0,351739.0,354607.0,363136.0,368697.0,374031.0,376871.0,376814.0,375033.0,373388.0,369664.0,368301.0,371711.0
394514,4,"Dallas, TX",msa,TX,312556.0,310844.0,306463.0,306895.0,310085.0,309948.0,310245.0,308829.0,314685.0,317258.0,321718.0,321546.0,322213.0,319654.0,320487.0,320791.0,324212.0,325904.0,329857.0,330298.0,329198.0,322577.0,321189.0,329679.0,350417.0,361954.0,366362.0,365437.0,367828.0,370014.0,379525.0,391866.0,403228.0,410599.0,415641.0,419367.0,418754.0,420674.0,420065.0,422930.0,428241.0,434808.0,443776.0,449797.0,467709.0,484883.0,498049.0,495559.0,486259.0,476965.0,468848.0,466321.0,457673.0,451303.0,450996.0,453363.0,460512.0,464650.0,474892.0,480708.0,485240.0,485157.0,482534.0,481287.0,482495.0,484275.0,486417.0
394692,5,"Houston, TX",msa,TX,285010.0,290510.0,290767.0,293535.0,292719.0,291809.0,291573.0,288034.0,291082.0,296183.0,298334.0,296334.0,292680.0,291238.0,292900.0,291280.0,296989.0,302234.0,306538.0,304830.0,300503.0,304089.0,302664.0,312797.0,313698.0,322723.0,324717.0,331698.0,336253.0,336245.0,341761.0,349747.0,361039.0,364402.0,368264.0,370506.0,368949.0,367851.0,369054.0,377199.0,382983.0,385486.0,389803.0,394199.0,402150.0,407161.0,412484.0,411837.0,405485.0,404584.0,399030.0,399082.0,395150.0,392315.0,390764.0,392734.0,400966.0,404987.0,407036.0,405491.0,406677.0,406504.0,409599.0,412754.0,409417.0,408021.0,407625.0
395209,6,"Washington, DC",msa,VA,464679.0,462621.0,464477.0,460033.0,462475.0,460693.0,464106.0,466805.0,474617.0,470721.0,469329.0,466645.0,473025.0,474353.0,478332.0,481284.0,484375.0,480585.0,482954.0,493667.0,503786.0,499295.0,488970.0,492122.0,507357.0,524487.0,531775.0,531490.0,528060.0,524808.0,523283.0,532858.0,544127.0,560672.0,568515.0,568184.0,565444.0,557252.0,562436.0,567086.0,568692.0,562581.0,560034.0,577952.0,602299.0,620423.0,618253.0,608570.0,599744.0,591779.0,587420.0,587344.0,577764.0,578650.0,576304.0,590240.0,597685.0,609008.0,617036.0,617616.0,618844.0,617281.0,621970.0,622120.0,624440.0,619619.0,626639.0
394974,7,"Philadelphia, PA",msa,PA,264292.0,261940.0,262084.0,262259.0,255977.0,257054.0,257018.0,268983.0,269932.0,280318.0,281231.0,284172.0,277528.0,280186.0,279595.0,282000.0,271449.0,274889.0,275527.0,302015.0,309549.0,307605.0,286470.0,281519.0,291544.0,304530.0,313394.0,315409.0,311661.0,313293.0,313283.0,320833.0,323298.0,326053.0,333815.0,338916.0,369138.0,364032.0,366554.0,342326.0,343093.0,340444.0,338647.0,339850.0,359257.0,370369.0,387336.0,379197.0,389253.0,378806.0,381893.0,368515.0,364634.0,354018.0,353202.0,359263.0,357457.0,363113.0,372304.0,384835.0,392419.0,387411.0,386458.0,396181.0,396844.0,399462.0,393874.0
394856,8,"Miami, FL",msa,FL,357315.0,355438.0,365082.0,363681.0,359419.0,361403.0,369740.0,383631.0,390824.0,386902.0,376817.0,366195.0,363450.0,367770.0,370541.0,369726.0,368960.0,375953.0,382417.0,393310.0,395803.0,406140.0,402487.0,406449.0,417251.0,433700.0,448558.0,450925.0,460418.0,468733.0,484417.0,500369.0,532218.0,546506.0,552613.0,529344.0,521961.0,508109.0,518285.0,521822.0,538941.0,546178.0,561608.0,575469.0,589080.0,598991.0,604837.0,593390.0,594431.0,586463.0,592998.0,580846.0,570136.0,593635.0,597617.0,614175.0,598342.0,611286.0,618763.0,618361.0,615371.0,617242.0,630247.0,627968.0,628651.0,630703.0,646692.0
394347,9,"Atlanta, GA",msa,GA,295335.0,293437.0,301168.0,288146.0,288760.0,286947.0,287956.0,287743.0,279729.0,283252.0,290533.0,322656.0,318060.0,324912.0,294487.0,308171.0,302235.0,309361.0,308356.0,354393.0,342157.0,336015.0,301598.0,317804.0,329631.0,339376.0,358191.0,362730.0,362729.0,355664.0,376032.0,371651.0,358824.0,360076.0,420880.0,437659.0,431571.0,396097.0,397868.0,420081.0,495134.0,524846.0,551726.0,490602.0,471074.0,461205.0,458064.0,451850.0,443979.0,442213.0,442195.0,431598.0,416459.0,413127.0,407646.0,440655.0,448615.0,458162.0,438976.0,459909.0,475224.0,479150.0,459745.0,447155.0,438739.0,430735.0,432233.0
394404,10,"Boston, MA",msa,MA,540153.0,536439.0,539040.0,540642.0,538338.0,537142.0,537278.0,544674.0,546332.0,554225.0,556818.0,567140.0,560990.0,562209.0,554745.0,557705.0,561829.0,567157.0,578909.0,587547.0,596442.0,590821.0,583123.0,579038.0,595138.0,616050.0,633072.0,631252.0,635662.0,628218.0,638655.0,647088.0,668866.0,682513.0,695475.0,704326.0,708225.0,709097.0,710192.0,714294.0,714160.0,712859.0,718431.0,731717.0,754414.0,774440.0,798739.0,797168.0,786932.0,761084.0,753141.0,751785.0,748035.0,741640.0,733709.0,743112.0,759890.0,776080.0,793642.0,805330.0,809564.0,797286.0,787033.0,782369.0,781990.0,798786.0,808129.0
394976,11,"Phoenix, AZ",msa,AZ,392350.0,394595.0,367558.0,374561.0,355670.0,340141.0,334210.0,361393.0,364952.0,364253.0,354302.0,345169.0,336660.0,346869.0,348744.0,356631.0,347587.0,382030.0,401401.0,418429.0,406884.0,402456.0,392307.0,376015.0,373852.0,392071.0,405455.0,410800.0,401161.0,421547.0,443548.0,478415.0,498236.0,508180.0,515990.0,502887.0,508933.0,507773.0,509244.0,532850.0,532978.0,555853.0,557069.0,585603.0,607002.0,603526.0,609703.0,586890.0,586358.0,568728.0,561056.0,543391.0,538731.0,560228.0,564555.0,571283.0,563371.0,571070.0,581504.0,571377.0,581692.0,576051.0,606090.0,595393.0,593108.0,573488.0,587316.0
395057,12,"San Francisco, CA",msa,CA,1059125.0,1065047.0,1085115.0,1092256.0,1064319.0,1038203.0,1034975.0,1063242.0,1080372.0,1087278.0,1090285.0,1079487.0,1064726.0,1064024.0,1073942.0,1091781.0,1073731.0,1069036.0,1070164.0,1091503.0,1074467.0,1060378.0,1074538.0,1123291.0,1169295.0,1183324.0,1182237.0,1184945.0,1180998.0,1186688.0,1191987.0,1214530.0,1250040.0,1276174.0,1303627.0,1313662.0,1322107.0,1326408.0,1325396.0,1332721.0,1321003.0,1337062.0,1353238.0,1399382.0,1433688.0,1462065.0,1447401.0,1405911.0,1350656.0,1335030.0,1324546.0,1320535.0,1282831.0,1260263.0,1250358.0,1262597.0,1272815.0,1278640.0,1302416.0,1313751.0,1324671.0,1354156.0,1383585.0,1394019.0,1338687.0,1327157.0,1329963.0
395025,13,"Riverside, CA",msa,CA,390760.0,391931.0,388662.0,378140.0,377798.0,383734.0,400774.0,402880.0,401008.0,395872.0,400632.0,400543.0,407075.0,407782.0,410617.0,398120.0,399619.0,404424.0,425707.0,428081.0,426585.0,415725.0,418934.0,426774.0,449450.0,465676.0,477316.0,469216.0,478633.0,484248.0,509448.0,517428.0,529797.0,537247.0,544152.0,556213.0,559159.0,562574.0,564140.0,559014.0,572087.0,580945.0,607406.0,613662.0,624686.0,628890.0,630558.0,628422.0,627590.0,620223.0,601781.0,569998.0,560894.0,562172.0,585728.0,588571.0,595388.0,599815.0,607121.0,603244.0,601900.0,599910.0,605224.0,597808.0,602689.0,611225.0,629029.0
394532,14,"Detroit, MI",msa,MI,207371.0,205229.0,201513.0,201839.0,203068.0,200741.0,199963.0,201417.0,200708.0,204463.0,206430.0,210182.0,210311.0,224492.0,225422.0,226068.0,213493.0,219493.0,220503.0,223573.0,222168.0,218482.0,216133.0,219103.0,228043.0,234769.0,238189.0,239972.0,243324.0,238412.0,239094.0,237386.0,243876.0,250379.0,257019.0,260028.0,260682.0,263743.0,268617.0,267987.0,266266.0,258481.0,259684.0,258965.0,266217.0,276581.0,281306.0,282290.0,274247.0,267424.0,265222.0,263210.0,278371.0,271224.0,274105.0,261924.0,268472.0,271123.0,275781.0,278815.0,275713.0,275846.0,274676.0,277043.0,271896.0,271529.0,274155.0
395078,15,"Seattle, WA",msa,WA,564220.0,557643.0,564903.0,560604.0,530172.0,550649.0,555656.0,593163.0,571172.0,582442.0,584816.0,583430.0,591324.0,580539.0,590274.0,576464.0,573113.0,570665.0,577103.0,599952.0,602812.0,600569.0,604924.0,613388.0,638141.0,652631.0,670960.0,677648.0,659142.0,661418.0,669057.0,707394.0,730934.0,755387.0,767105.0,773818.0,771226.0,768128.0,773111.0,777220.0,778329.0,770253.0,793069.0,831759.0,877859.0,895602.0,884834.0,854356.0,826476.0,819134.0,821811.0,816202.0,783249.0,766876.0,755454.0,773691.0,781086.0,798421.0,813069.0,824295.0,832769.0,836915.0,836982.0,838538.0,822303.0,818965.0,830504.0
394865,16,"Minneapolis, MN",msa,MN,301386.0,293980.0,297671.0,306125.0,296251.0,296529.0,311677.0,331967.0,336594.0,317326.0,312645.0,312751.0,315093.0,312609.0,312172.0,327436.0,334664.0,341634.0,325761.0,326970.0,324203.0,328418.0,323541.0,327009.0,334516.0,348884.0,358135.0,366281.0,356462.0,351899.0,359257.0,373138.0,376271.0,377156.0,380914.0,389130.0,389855.0,385887.0,386165.0,380735.0,381761.0,380627.0,382208.0,390897.0,398490.0,407657.0,413430.0,418578.0,419271.0,413346.0,409065.0,414104.0,401941.0,404462.0,387421.0,396896.0,392187.0,399093.0,406355.0,414296.0,425756.0,429176.0,426009.0,415501.0,410244.0,406060.0,403862.0
395056,17,"San Diego, CA",msa,CA,712509.0,692708.0,713691.0,705143.0,720399.0,697974.0,710281.0,707190.0,710691.0,702988.0,706429.0,700202.0,699170.0,695194.0,704175.0,709154.0,712844.0,712189.0,718111.0,723373.0,722657.0,709123.0,707281.0,725625.0,755343.0,785813.0,806969.0,810013.0,814073.0,808129.0,833469.0,867626.0,903716.0,944460.0,956864.0,961825.0,940973.0,938265.0,944993.0,960584.0,983097.0,989061.0,1011908.0,1028641.0,1069547.0,1082802.0,1070169.0,1046139.0,1021138.0,1005514.0,1002626.0,994251.0,995228.0,989924.0,993289.0,1012353.0,1027507.0,1054447.0,1061201.0,1080673.0,1104147.0,1125164.0,1115691.0,1097876.0,1065380.0,1069222.0,1086388.0
395148,18,"Tampa, FL",msa,FL,253333.0,251194.0,248182.0,251078.0,240515.0,247066.0,249323.0,262017.0,260453.0,258913.0,263375.0,267512.0,271385.0,269587.0,270508.0,268608.0,266441.0,267966.0,271716.0,281807.0,294036.0,293112.0,293667.0,287900.0,312248.0,318607.0,324740.0,313043.0,307091.0,310251.0,314345.0,329351.0,333751.0,342215.0,348994.0,353994.0,357621.0,361348.0,374134.0,386548.0,,459030.0,479534.0,436188.0,439182.0,434077.0,440819.0,445115.0,444313.0,438273.0,431697.0,430158.0,418109.0,419616.0,418288.0,431922.0,434798.0,440196.0,446699.0,453771.0,479415.0,482510.0,478525.0,462266.0,453425.0,456569.0,451757.0
394530,19,"Denver, CO",msa,CO,463493.0,458978.0,460428.0,448639.0,450300.0,446610.0,448241.0,451256.0,459144.0,462452.0,463590.0,463381.0,460500.0,461470.0,462620.0,465716.0,463737.0,461815.0,465734.0,478072.0,481550.0,475198.0,467823.0,480440.0,498805.0,516167.0,528156.0,536047.0,538451.0,537061.0,541048.0,554150.0,572420.0,586389.0,599490.0,601330.0,605254.0,608473.0,607807.0,613714.0,617585.0,623853.0,631980.0,650206.0,678240.0,692564.0,692351.0,684866.0,673532.0,669047.0,661470.0,661420.0,650289.0,640592.0,641899.0,648922.0,658999.0,663181.0,668104.0,671537.0,673125.0,675346.0,675212.0,668015.0,657386.0,650601.0,655172.0
394358,20,"Baltimore, MD",msa,MD,311882.0,308255.0,298064.0,299448.0,294538.0,295333.0,295931.0,299143.0,302242.0,312297.0,322118.0,327472.0,322043.0,313051.0,304911.0,307081.0,309334.0,311555.0,316606.0,321197.0,327908.0,331446.0,332795.0,336414.0,343368.0,349304.0,351326.0,351140.0,345497.0,341067.0,340597.0,344155.0,347534.0,352526.0,359213.0,362970.0,358713.0,357052.0,355097.0,360678.0,361505.0,361282.0,367709.0,369603.0,380233.0,381922.0,392974.0,391946.0,385755.0,385639.0,377477.0,377047.0,365751.0,366198.0,367538.0,373313.0,382860.0,390649.0,401159.0,404343.0,404272.0,,448314.0,449245.0,,398277.0,396564.0
395121,21,"St. Louis, MO",msa,MO,210096.0,210486.0,211743.0,212876.0,213135.0,227742.0,224460.0,229264.0,228507.0,231316.0,230721.0,217309.0,217322.0,215242.0,220217.0,220759.0,236243.0,233725.0,235376.0,229127.0,229652.0,228947.0,220595.0,228826.0,233827.0,240244.0,238816.0,260056.0,264124.0,262592.0,271882.0,270915.0,274185.0,309882.0,322290.0,343809.0,,285484.0,275229.0,273502.0,275089.0,270942.0,261543.0,262493.0,278383.0,282085.0,285113.0,308118.0,310120.0,319708.0,296944.0,291384.0,274556.0,266098.0,266604.0,307704.0,306620.0,303533.0,277154.0,284120.0,296642.0,298055.0,295215.0,289351.0,280221.0,285833.0,290570.0
394943,22,"Orlando, FL",msa,FL,270120.0,276643.0,281962.0,283282.0,286473.0,272609.0,283831.0,273358.0,269956.0,261628.0,264587.0,279526.0,287210.0,293398.0,295134.0,288125.0,291088.0,285917.0,298782.0,303244.0,304195.0,295760.0,287390.0,297572.0,309031.0,323144.0,325624.0,322479.0,316049.0,303406.0,311122.0,326115.0,343209.0,343500.0,346117.0,360842.0,374697.0,379385.0,386082.0,388279.0,408553.0,412870.0,429657.0,428574.0,434802.0,427797.0,433907.0,435156.0,440953.0,435475.0,436503.0,440765.0,441758.0,434613.0,431354.0,433809.0,442532.0,445829.0,455366.0,468663.0,500828.0,497666.0,489398.0,459233.0,457246.0,443706.0,446953.0
394458,23,"Charlotte, NC",msa,NC,271570.0,270430.0,272729.0,274109.0,266690.0,273495.0,270451.0,274729.0,278990.0,288980.0,288290.0,283741.0,281417.0,281817.0,290281.0,299532.0,297103.0,300883.0,292662.0,301483.0,306287.0,313520.0,310490.0,308798.0,319425.0,332914.0,340706.0,337391.0,332403.0,335944.0,337890.0,348398.0,349691.0,363436.0,367212.0,369576.0,367211.0,373253.0,380537.0,383896.0,392548.0,396707.0,405777.0,402110.0,426694.0,435739.0,447723.0,428510.0,435938.0,438737.0,448094.0,442348.0,451218.0,444860.0,446292.0,444313.0,445939.0,450179.0,453467.0,457463.0,464844.0,465016.0,469520.0,456583.0,450316.0,445671.0,456179.0
395055,24,"San Antonio, TX",msa,TX,252806.0,253159.0,254817.0,252547.0,252391.0,252057.0,255071.0,258827.0,261021.0,261415.0,262158.0,263437.0,264721.0,264886.0,266892.0,265186.0,264638.0,262747.0,265232.0,268387.0,271116.0,271205.0,270555.0,277540.0,284947.0,295342.0,299700.0,305014.0,307313.0,309814.0,311141.0,314113.0,319228.0,324450.0,328775.0,336175.0,339302.0,342136.0,344190.0,350711.0,358017.0,360707.0,361771.0,362373.0,371973.0,380003.0,384880.0,382425.0,381264.0,385332.0,385382.0,379753.0,374907.0,373298.0,378126.0,372657.0,369601.0,368092.0,373370.0,378830.0,377873.0,380177.0,378865.0,382062.0,377444.0,378536.0,376564.0
394998,25,"Portland, OR",msa,OR,461137.0,456594.0,483377.0,467822.0,461833.0,436333.0,431400.0,428065.0,428074.0,432275.0,440608.0,441064.0,443879.0,438602.0,437888.0,438873.0,450650.0,458658.0,457538.0,452568.0,453435.0,457093.0,460508.0,462858.0,476833.0,486531.0,491118.0,492242.0,497969.0,505258.0,512394.0,520086.0,532843.0,545138.0,558879.0,568576.0,572290.0,572773.0,565504.0,565551.0,569906.0,580397.0,578859.0,584181.0,592177.0,611331.0,651115.0,651546.0,645580.0,611995.0,600320.0,595767.0,585182.0,583516.0,575353.0,575503.0,583699.0,595106.0,606515.0,611805.0,613391.0,611577.0,601289.0,601510.0,594767.0,611151.0,607729.0
395045,26,"Sacramento, CA",msa,CA,472293.0,451116.0,448398.0,443924.0,439549.0,439218.0,444026.0,447552.0,450851.0,457525.0,463357.0,465474.0,463785.0,462250.0,460612.0,455261.0,451115.0,453305.0,455212.0,467146.0,470043.0,477805.0,478020.0,505913.0,527778.0,549840.0,541468.0,538389.0,535666.0,544176.0,554478.0,567342.0,578596.0,596059.0,608156.0,621618.0,620341.0,619128.0,600770.0,594162.0,599146.0,611836.0,640356.0,657438.0,672806.0,673576.0,667043.0,664735.0,646221.0,637083.0,624150.0,608683.0,593318.0,588986.0,600148.0,610028.0,615917.0,623770.0,636733.0,642647.0,646109.0,651217.0,671556.0,663733.0,652502.0,632620.0,644782.0
394982,27,"Pittsburgh, PA",msa,PA,190663.0,191979.0,191017.0,191953.0,190168.0,188740.0,189005.0,190421.0,193054.0,194467.0,195551.0,196785.0,221679.0,219930.0,221250.0,199309.0,200739.0,201692.0,198023.0,199593.0,204526.0,207214.0,206540.0,204880.0,207001.0,216613.0,221562.0,229981.0,225772.0,221531.0,227511.0,241836.0,255028.0,249658.0,243778.0,240260.0,238530.0,241589.0,240260.0,241601.0,244262.0,245489.0,245370.0,237444.0,240033.0,245958.0,249339.0,253362.0,249741.0,247034.0,242353.0,246207.0,244987.0,238118.0,229646.0,228220.0,233111.0,237388.0,247158.0,249708.0,249900.0,250501.0,250779.0,253901.0,248785.0,270125.0,271564.0
394466,28,"Cincinnati, OH",msa,OH,237978.0,237912.0,248731.0,215082.0,215902.0,205553.0,206693.0,204538.0,203813.0,203620.0,206585.0,207978.0,202107.0,202533.0,198727.0,203745.0,205042.0,218646.0,219312.0,221316.0,213719.0,216593.0,215668.0,218405.0,217538.0,221372.0,221987.0,226755.0,228569.0,230187.0,230722.0,230793.0,236968.0,242525.0,249261.0,253916.0,267726.0,267887.0,263609.0,253109.0,260407.0,264717.0,267808.0,262782.0,266978.0,275568.0,281606.0,287769.0,284326.0,306019.0,298844.0,291152.0,268363.0,269072.0,275409.0,277853.0,282924.0,291279.0,294859.0,298843.0,290894.0,283894.0,282927.0,290647.0,308328.0,307867.0,313589.0
394355,29,"Austin, TX",msa,TX,391849.0,391992.0,390034.0,390417.0,388284.0,390126.0,387468.0,390718.0,395065.0,403662.0,410050.0,409371.0,407637.0,407458.0,409197.0,410377.0,414608.0,410710.0,418400.0,418270.0,424787.0,415461.0,414481.0,426831.0,449892.0,467630.0,478468.0,481270.0,490493.0,492605.0,510905.0,535145.0,566310.0,583723.0,591058.0,596674.0,593770.0,587007.0,578402.0,585389.0,599317.0,607453.0,619150.0,632665.0,659062.0,676925.0,680961.0,673554.0,660730.0,653327.0,645024.0,634592.0,609343.0,599997.0,591125.0,592161.0,591926.0,595747.0,602265.0,603908.0,600910.0,604133.0,598596.0,593593.0,590086.0,586724.0,591142.0
394775,30,"Las Vegas, NV",msa,NV,409224.0,380451.0,380297.0,314673.0,328546.0,324942.0,323648.0,328429.0,321769.0,328384.0,310402.0,317751.0,318757.0,331772.0,331407.0,357730.0,359760.0,363421.0,345361.0,347443.0,343414.0,351296.0,343383.0,345436.0,342187.0,353041.0,371032.0,377839.0,382259.0,380004.0,389459.0,415296.0,430396.0,440324.0,430101.0,446532.0,446764.0,434090.0,425892.0,430287.0,444930.0,450548.0,460960.0,492621.0,531062.0,546836.0,546657.0,512730.0,494599.0,475475.0,492800.0,498523.0,482229.0,459765.0,453262.0,462603.0,468659.0,482735.0,478049.0,480874.0,496115.0,487580.0,491794.0,486809.0,504785.0,517493.0,517917.0
394735,31,"Kansas City, MO",msa,MO,226343.0,225102.0,226575.0,225563.0,231521.0,235159.0,238328.0,238547.0,240747.0,242202.0,241343.0,242589.0,241820.0,243155.0,238351.0,246101.0,244965.0,247540.0,241931.0,247581.0,251514.0,251053.0,250820.0,254139.0,263706.0,273145.0,277840.0,276579.0,274674.0,276250.0,283466.0,285215.0,287970.0,289234.0,294982.0,311139.0,312920.0,315609.0,304396.0,302727.0,301853.0,305616.0,316019.0,322887.0,339668.0,351395.0,356681.0,344131.0,340429.0,345928.0,346837.0,335281.0,325483.0,320427.0,322719.0,320741.0,325786.0,332049.0,340007.0,341847.0,343735.0,340954.0,341793.0,341198.0,341527.0,345336.0,346004.0
394492,32,"Columbus, OH",msa,OH,231409.0,237848.0,234251.0,220813.0,257895.0,334922.0,345320.0,316695.0,244053.0,251513.0,230507.0,229372.0,231632.0,238173.0,246209.0,231104.0,233414.0,213450.0,225485.0,218468.0,238477.0,241522.0,235326.0,239728.0,247441.0,263106.0,256513.0,245782.0,240341.0,232976.0,245821.0,244039.0,261072.0,278677.0,284538.0,299465.0,295268.0,309200.0,297445.0,284586.0,273466.0,282994.0,297341.0,369144.0,373038.0,436468.0,373642.0,381423.0,337595.0,335045.0,344565.0,382332.0,372376.0,375406.0,335161.0,329494.0,310842.0,324754.0,338910.0,341401.0,426673.0,421431.0,422017.0,325846.0,324833.0,329258.0,342539.0
394705,34,"Indianapolis, IN",msa,IN,198174.0,197246.0,194274.0,196506.0,195921.0,200570.0,204527.0,207697.0,207161.0,207947.0,207895.0,211057.0,209394.0,210341.0,210356.0,209164.0,209679.0,212490.0,219121.0,226413.0,228383.0,230185.0,228602.0,232871.0,238937.0,244297.0,246655.0,245301.0,240841.0,237900.0,240268.0,244149.0,251919.0,256675.0,259473.0,263029.0,264550.0,270343.0,271330.0,272486.0,271536.0,289750.0,293693.0,297107.0,283465.0,290934.0,298883.0,302133.0,297283.0,291877.0,289933.0,286907.0,285837.0,282094.0,285399.0,287053.0,293381.0,300090.0,304417.0,306761.0,308620.0,309354.0,311176.0,309536.0,310709.0,312517.0,316366.0
394475,35,"Cleveland, OH",msa,OH,162817.0,164128.0,163206.0,159997.0,160214.0,168070.0,171208.0,173240.0,171301.0,185452.0,184342.0,187157.0,174314.0,171824.0,165648.0,163100.0,164288.0,167693.0,170930.0,177493.0,184428.0,184751.0,189439.0,185486.0,192284.0,189229.0,193437.0,193051.0,194049.0,213936.0,213255.0,230148.0,213151.0,217549.0,208060.0,210710.0,215784.0,213632.0,231683.0,228139.0,230089.0,211551.0,213712.0,217043.0,232731.0,234376.0,259332.0,251167.0,255802.0,232783.0,233869.0,230867.0,227191.0,216437.0,212942.0,213947.0,220833.0,223524.0,228386.0,231217.0,236216.0,262585.0,258376.0,256191.0,229517.0,228098.0,230058.0
395059,36,"San Jose, CA",msa,CA,1347880.0,1321450.0,1338525.0,1311113.0,1319578.0,1280600.0,1276696.0,1275388.0,1282712.0,1303628.0,1316915.0,1332923.0,1312254.0,1300424.0,1287992.0,1300685.0,1305039.0,1285014.0,1281698.0,1277172.0,1291723.0,1304715.0,1327240.0,1366193.0,1387034.0,1402480.0,1405391.0,1421177.0,1428916.0,1417765.0,1406551.0,1410698.0,1442670.0,1479192.0,1521797.0,1550075.0,1578255.0,1582161.0,1602141.0,1603574.0,1634505.0,1637298.0,1660378.0,1680609.0,1723047.0,1734346.0,1727619.0,1699646.0,1668229.0,1638975.0,1623166.0,1598628.0,1561406.0,1569267.0,1549933.0,1584609.0,1578554.0,1629733.0,1645200.0,1660787.0,1700282.0,1729355.0,1755324.0,1737385.0,1727610.0,1728556.0,1720134.0
394902,37,"Nashville, TN",msa,TN,316317.0,315056.0,320842.0,323624.0,329924.0,325004.0,326007.0,326636.0,325880.0,337661.0,347156.0,354849.0,348936.0,339407.0,343354.0,351546.0,412186.0,417543.0,454940.0,436390.0,425620.0,380500.0,349457.0,366574.0,377897.0,386786.0,394897.0,399513.0,398314.0,398120.0,403271.0,412453.0,419636.0,431609.0,442880.0,461643.0,467559.0,481435.0,485318.0,496752.0,499427.0,513308.0,525007.0,543735.0,553454.0,565209.0,572967.0,566593.0,555002.0,608034.0,611838.0,608595.0,,520692.0,512774.0,524749.0,522352.0,538757.0,536982.0,544237.0,553582.0,550775.0,557716.0,548480.0,559503.0,560170.0,563548.0
